,source,target,imp_score_ov,imp_score_brca,source_full_name,target_full_name
1426,GO:0040020,GO:0010564,-0.0005852905429283769,0.0015068768229983824,regulation of meiotic nuclear division,regulation of cell cycle process
1427,GO:0046605,GO:0010564,0.0006467165161660228,0.001585288638550014,regulation of centrosome cycle,regulation of cell cycle process
1428,GO:0090068,GO:0010564,0.0006374932483490235,0.0008490556920419813,positive regulation of cell cycle process,regulation of cell cycle process
1429,GO:1905818,GO:0010564,-0.0009981256360413293,0.0006443208252432922,regulation of chromosome separation,regulation of cell cycle process
1430,GO:0071157,GO:0010564,-5.851130369068839e-05,-0.0014511858461078715,regulation of cell cycle,regulation of cell cycle process
1431,GO:0070317,GO:0010564,0.00030822987951416764,1.1761514677529226e-05,negative regulation of G0 to G1 transition,regulation of cell cycle process
1432,GO:0045839,GO:0010564,-0.00016482928348465246,-0.0012360304823876497,negative regulation of mitotic nuclear division,regulation of cell cycle process
1433,GO:1901990,GO:0010564,0.00029740123109073724,-0.0019052152310512717,regulation of mitotic cell cycle phase transition,regulation of cell cycle process
1434,GO:1902749,GO:0010564,-0.0006976751650803667,-0.0026548646772685176,regulation of cell cycle G2/M phase transition,regulation of cell cycle process
1435,GO:0010972,GO:0010564,-0.0003169746688436709,-6.12293445719729e-05,negative regulation of G2/M transition of mitotic cell cycle,regulation of cell cycle process
1436,GO:0006977,GO:0010564,-0.00037674207787603847,0.0006471736809403621,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",regulation of cell cycle process
1437,GO:0051346,GO:0043086,-0.0009263314067406193,-0.00231262396316575,negative regulation of hydrolase activity,negative regulation of catalytic activity
1438,GO:0051354,GO:0043086,0.00020695937958323634,8.66771019133159e-05,negative regulation of oxidoreductase activity,negative regulation of catalytic activity
1439,GO:0007194,GO:0043086,0.00050248726115404,-0.0010196052487352301,negative regulation of adenylate cyclase activity,negative regulation of catalytic activity
1440,GO:0006469,GO:0043086,-0.0004483903342442849,7.68398799499348e-05,negative regulation of protein kinase activity,negative regulation of catalytic activity
1441,GO:0031334,GO:0044089,0.0003364756925152694,0.0007663097599668405,positive regulation of protein-containing complex assembly,positive regulation of cellular component biogenesis
1442,GO:0051965,GO:0044089,8.566262501281895e-05,-0.0008014201823452341,positive regulation of synapse assembly,positive regulation of cellular component biogenesis
1443,GO:0120034,GO:0044089,0.00038691296070394435,-0.0005704688918005598,positive regulation of plasma membrane bounded cell projection assembly,positive regulation of cellular component biogenesis
1444,GO:1902117,GO:0044089,-5.4604949512962235e-05,-0.0003185575713411352,positive regulation of organelle assembly,positive regulation of cellular component biogenesis
1445,GO:0045737,GO:0045787,0.0003617479595281666,-0.0005391158498490661,positive regulation of cyclin-dependent protein serine/threonine kinase activity,positive regulation of cell cycle
1446,GO:0045931,GO:0045787,-0.0006000756389154066,-0.00036754436534709636,positive regulation of mitotic cell cycle,positive regulation of cell cycle
1447,GO:0071157,GO:0045787,4.2224295594544245e-05,0.0005131577329116984,regulation of cell cycle,positive regulation of cell cycle
1448,GO:0090068,GO:0045787,-0.002189035489342237,0.0023774439215198356,positive regulation of cell cycle process,positive regulation of cell cycle
1449,GO:0050771,GO:0010721,-0.00013440882962171516,0.00047041061567734314,negative regulation of axonogenesis,negative regulation of cell development
1450,GO:0045665,GO:0010721,-9.598333989782554e-05,-0.000944435287743128,negative regulation of neuron differentiation,negative regulation of cell development
1451,GO:0045686,GO:0010721,-5.0951859084695275e-05,-0.0003104237488968453,negative regulation of glial cell differentiation,negative regulation of cell development
1452,GO:0007623,GO:0048511,-0.000735603900528611,0.0011607353278313495,circadian rhythm,rhythmic process
1453,GO:0022602,GO:0048511,0.0002995654456421448,0.0010435459717331825,ovulation cycle process,rhythmic process
1454,GO:0048512,GO:0048511,5.997808043134078e-05,7.941951130279007e-05,circadian behavior,rhythmic process
1455,GO:0008016,GO:1903522,0.004355520546129484,-0.0016386923631411302,regulation of heart contraction,regulation of blood circulation
1456,GO:0045822,GO:1903522,-9.165821785671221e-05,-0.0003670486823649956,negative regulation of heart contraction,regulation of blood circulation
1457,GO:0045907,GO:1903522,5.004308199949321e-05,0.0001861305370967267,positive regulation of vasoconstriction,regulation of blood circulation
1458,GO:0016925,GO:0018205,0.0005064893583467113,0.0004985479043737891,protein sumoylation,peptidyl-lysine modification
1459,GO:0018394,GO:0018205,0.0006431941179635499,0.00037300622767986037,peptidyl-lysine acetylation,peptidyl-lysine modification
1460,GO:0032570,GO:0048545,0.0004883358443675364,0.0021657295689623433,response to progesterone,response to steroid hormone
1461,GO:0051384,GO:0048545,0.0022630623104118023,-0.0011766732927586405,response to glucocorticoid,response to steroid hormone
1462,GO:0051385,GO:0048545,0.0002504785020043717,-0.00022962849157887692,response to mineralocorticoid,response to steroid hormone
1463,GO:0043401,GO:0048545,-0.0019562516191857756,0.003001137204011417,steroid hormone mediated signaling pathway,response to steroid hormone
1464,GO:0071549,GO:0048545,-0.00030828199897036973,0.00020922728031103272,cellular response to dexamethasone stimulus,response to steroid hormone
1465,GO:0045471,GO:0097305,-0.004042261425566975,0.00011572059284637942,response to ethanol,response to alcohol
1466,GO:0070723,GO:0097305,0.0003168178956337231,-0.00020251256385271204,response to cholesterol,response to alcohol
1467,GO:0097306,GO:0097305,-0.000943890485519946,0.002383219853960242,cellular response to alcohol,response to alcohol
1468,GO:0071222,GO:0071396,0.0005860154814756631,0.0006634030262560152,cellular response to lipopolysaccharide,cellular response to lipid
1469,GO:0071300,GO:0071396,9.723224332970413e-05,8.576045342302088e-05,cellular response to retinoic acid,cellular response to lipid
1470,GO:0071392,GO:0071396,-0.0001623881797487022,8.009642605568593e-05,cellular response to estradiol stimulus,cellular response to lipid
1471,GO:0071398,GO:0071396,0.00045748748651298145,3.971087828046386e-05,cellular response to fatty acid,cellular response to lipid
1472,GO:0045471,GO:0046677,0.0006671797578796401,0.0013723695638736316,response to ethanol,response to antibiotic
1473,GO:0032869,GO:0071375,-0.005223602758886764,-0.0009443502468284511,cellular response to insulin stimulus,cellular response to peptide hormone stimulus
1474,GO:0071377,GO:0071375,0.00034380053317622497,0.0001199401596391519,cellular response to glucagon stimulus,cellular response to peptide hormone stimulus
1475,GO:1904385,GO:0071375,-0.0004415149376001859,0.0024243815620866977,cellular response to angiotensin,cellular response to peptide hormone stimulus
1476,GO:0042177,GO:0042176,5.026658483309026e-05,0.0012201354515091643,negative regulation of protein catabolic process,regulation of protein catabolic process
1477,GO:0045732,GO:0042176,-0.0004797216823938089,-0.00015040187212813359,positive regulation of protein catabolic process,regulation of protein catabolic process
1478,GO:0051043,GO:0042176,-2.8301117238428115e-05,-4.643058244527124e-05,regulation of membrane protein ectodomain proteolysis,regulation of protein catabolic process
1479,GO:1903362,GO:0042176,0.0004136700661169749,0.001331888970565418,regulation of protein catabolic process,regulation of protein catabolic process
1480,GO:1903169,GO:1904062,0.00011513172986262014,-3.5022025392048288e-06,regulation of calcium ion transmembrane transport,regulation of monoatomic cation transmembrane transport
1481,GO:1904064,GO:1904062,-0.0016178596045588088,-0.00025932695554088116,positive regulation of cation transmembrane transport,regulation of monoatomic cation transmembrane transport
1482,GO:2001257,GO:1904062,0.0007130487261912086,-0.0007188085122728015,regulation of cation channel activity,regulation of monoatomic cation transmembrane transport
1483,GO:2000649,GO:1904062,-0.0004928055660823738,-0.0007237616550735419,regulation of sodium ion transmembrane transporter activity,regulation of monoatomic cation transmembrane transport
1484,GO:1900034,GO:0080135,0.0002527048198909141,9.931769818543691e-05,regulation of cellular response to heat,regulation of cellular response to stress
1485,GO:2000772,GO:0080135,-3.6638194052623388e-06,8.47199591776866e-05,regulation of cellular senescence,regulation of cellular response to stress
1486,GO:2001020,GO:0080135,-0.0008281005173740572,0.0009050400026154411,GO:2001020,regulation of cellular response to stress
1487,GO:1900408,GO:0080135,-0.00021649565083649698,-0.00016020450049956402,negative regulation of cellular response to oxidative stress,regulation of cellular response to stress
1488,GO:1900409,GO:0080135,-0.00013548049112525963,-0.0002646107360867702,positive regulation of cellular response to oxidative stress,regulation of cellular response to stress
1489,GO:0048679,GO:0080135,1.0313493721358157e-05,0.0002549920243971528,regulation of axon regeneration,regulation of cellular response to stress
1490,GO:1900101,GO:0080135,0.00030563113940577734,0.00031599787143901523,regulation of endoplasmic reticulum unfolded protein response,regulation of cellular response to stress
1491,GO:1902235,GO:0080135,-0.00036050727504809496,0.0010298027651521712,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,regulation of cellular response to stress
1492,GO:1905898,GO:0080135,-0.00018432981551898711,-0.0011376637018258111,positive regulation of response to endoplasmic reticulum stress,regulation of cellular response to stress
1493,GO:0032872,GO:0080135,0.0005954701685710494,0.0010643799961886056,regulation of stress-activated MAPK cascade,regulation of cellular response to stress
1494,GO:0070303,GO:0080135,0.0005475987101327805,-0.0003546053297824996,negative regulation of stress-activated protein kinase signaling cascade,regulation of cellular response to stress
1495,GO:0070304,GO:0080135,-0.0008571825879678925,-0.00042853693258359263,positive regulation of stress-activated protein kinase signaling cascade,regulation of cellular response to stress
1496,GO:0051260,GO:0051259,0.0011374426287073863,-0.0033429169564245047,protein homooligomerization,protein complex oligomerization
1497,GO:0051291,GO:0051259,-0.0008551001184809629,0.0011577375310475484,protein heterooligomerization,protein complex oligomerization
1498,GO:0051289,GO:0051259,0.0004056161817899787,-0.0015740716904612698,protein homotetramerization,protein complex oligomerization
1499,GO:0070207,GO:0051259,0.0010414569901098648,0.0013974508204748562,protein homotrimerization,protein complex oligomerization
1500,GO:2000379,GO:2000377,4.589023074144245e-05,-0.0016082506792883106,positive regulation of reactive oxygen species metabolic process,regulation of reactive oxygen species metabolic process
1501,GO:0032930,GO:2000377,-0.0001550049823197244,8.868310054882226e-05,positive regulation of superoxide anion generation,regulation of reactive oxygen species metabolic process
1502,GO:0010951,GO:0052547,0.00044225337516691255,1.5049893118992903e-05,negative regulation of endopeptidase activity,regulation of peptidase activity
1503,GO:0043281,GO:0052547,0.0004347498331148379,-0.0016242676749118178,regulation of cysteine-type endopeptidase activity involved in apoptotic process,regulation of peptidase activity
1504,GO:2001056,GO:0052547,-0.00016102419448161135,0.00045499135068957056,positive regulation of cysteine-type endopeptidase activity,regulation of peptidase activity
1505,GO:0043154,GO:0052547,-0.0002256988273242926,4.4584601381209444e-05,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,regulation of peptidase activity
1506,GO:0033033,GO:0043066,0.00033857514670075135,0.00027017910962227865,negative regulation of myeloid cell apoptotic process,negative regulation of apoptotic process
1507,GO:0043154,GO:0043066,2.0514181180949154e-05,0.00013621732169322046,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,negative regulation of apoptotic process
1508,GO:0043524,GO:0043066,0.0019544742403292364,-0.00012607616207578967,negative regulation of neuron apoptotic process,negative regulation of apoptotic process
1509,GO:2000811,GO:0043066,-0.0007425440545397534,0.00010975963265435767,negative regulation of anoikis,negative regulation of apoptotic process
1510,GO:2001234,GO:0043066,0.0017125710926006541,-0.0011881829808915846,negative regulation of apoptotic signaling pathway,negative regulation of apoptotic process
1511,GO:2000352,GO:0043066,0.0005297505203407591,0.0006026927896589792,negative regulation of endothelial cell apoptotic process,negative regulation of apoptotic process
1512,GO:0010667,GO:0043066,6.108266681560189e-05,-0.00019303116364188672,negative regulation of cardiac muscle cell apoptotic process,negative regulation of apoptotic process
1513,GO:0010661,GO:0043065,0.00013163409205216157,8.917442899671959e-05,positive regulation of muscle cell apoptotic process,positive regulation of apoptotic process
1514,GO:0043525,GO:0043065,0.0008445731732394956,0.0012695000915398168,positive regulation of neuron apoptotic process,positive regulation of apoptotic process
1515,GO:2001235,GO:0043065,0.0007302625968506358,0.0035765057592453864,positive regulation of apoptotic signaling pathway,positive regulation of apoptotic process
1516,GO:2000353,GO:0043065,-0.0006287690547594728,3.9621629231722796e-05,positive regulation of endothelial cell apoptotic process,positive regulation of apoptotic process
1517,GO:2001234,GO:2001233,0.0012147458210303884,0.00048561892841800296,negative regulation of apoptotic signaling pathway,regulation of apoptotic signaling pathway
1518,GO:2001235,GO:2001233,0.0010806083496615626,-6.64074189693642e-05,positive regulation of apoptotic signaling pathway,regulation of apoptotic signaling pathway
1519,GO:2001236,GO:2001233,-0.0003679535055239179,-0.00011056531437762216,regulation of extrinsic apoptotic signaling pathway,regulation of apoptotic signaling pathway
1520,GO:2001242,GO:2001233,-0.0008175772911916827,0.00038938446694179474,regulation of intrinsic apoptotic signaling pathway,regulation of apoptotic signaling pathway
1521,GO:0010765,GO:0043270,-0.0005139599903277378,0.00037673115272658067,positive regulation of sodium ion transport,positive regulation of monoatomic ion transport
1522,GO:0051928,GO:0043270,-4.1298019904822985e-05,0.00046927648749918053,positive regulation of calcium ion transport,positive regulation of monoatomic ion transport
1523,GO:0051957,GO:0043270,1.0182977721021888e-05,0.00029278656532834074,positive regulation of amino acid transport,positive regulation of monoatomic ion transport
1524,GO:1904064,GO:0043270,-0.0012619736188279602,0.0014734020682183639,positive regulation of cation transmembrane transport,positive regulation of monoatomic ion transport
1525,GO:1901021,GO:0043270,-0.00016791155797530696,-0.000232573975701079,positive regulation of calcium ion transmembrane transporter activity,positive regulation of monoatomic ion transport
1526,GO:2001259,GO:0043270,0.0005664843196587434,0.0008775574168716331,positive regulation of cation channel activity,positive regulation of monoatomic ion transport
1527,GO:1901016,GO:0022898,7.690525450288233e-06,-0.00028050590510199185,regulation of potassium ion transmembrane transporter activity,regulation of transmembrane transporter activity
1528,GO:2000649,GO:0022898,0.00016878969908804358,-3.0484273761446077e-05,regulation of sodium ion transmembrane transporter activity,regulation of transmembrane transporter activity
1529,GO:2001257,GO:0022898,0.0001454535757844776,5.59625723103566e-06,regulation of cation channel activity,regulation of transmembrane transporter activity
1530,GO:0043547,GO:0051345,-0.0007657263629019212,-0.002269835114291049,positive regulation of GTPase activity,positive regulation of hydrolase activity
1531,GO:0032516,GO:0051345,-8.000044653035915e-05,0.00036172445957833547,positive regulation of phosphoprotein phosphatase activity,positive regulation of hydrolase activity
1532,GO:0007202,GO:0051345,-0.00026787086454806776,-0.00018877007481317334,activation of phospholipase C activity,positive regulation of hydrolase activity
1533,GO:2001056,GO:0051345,0.00042436800345986445,-0.0004126841986043103,positive regulation of cysteine-type endopeptidase activity,positive regulation of hydrolase activity
1534,GO:0043523,GO:1901214,2.786394942508464e-06,0.0009325545860667096,regulation of neuron apoptotic process,GO:1901214
1535,GO:1903203,GO:1901214,5.687336009655676e-05,-4.120916446263636e-05,GO:1903203,GO:1901214
1536,GO:0043525,GO:1901214,5.198920729746031e-05,-0.0003245409842238664,positive regulation of neuron apoptotic process,GO:1901214
1537,GO:0017157,GO:0060627,-0.0015004082415084948,0.004559094866655609,regulation of exocytosis,regulation of vesicle-mediated transport
1538,GO:2000300,GO:0060627,0.0001830495690369496,-0.0006496188674347838,regulation of synaptic vesicle exocytosis,regulation of vesicle-mediated transport
1539,GO:0050766,GO:0060627,-0.00046499373953469886,0.0005324884783996594,positive regulation of phagocytosis,regulation of vesicle-mediated transport
1540,GO:0019218,GO:0019216,0.00018903579043433744,-0.0023415365634241038,regulation of steroid metabolic process,regulation of lipid metabolic process
1541,GO:0045834,GO:0019216,-0.0003806545980311453,-0.00011996250122965593,positive regulation of lipid metabolic process,regulation of lipid metabolic process
1542,GO:0046890,GO:0019216,0.0006242539438901791,0.0003525083962115496,regulation of lipid biosynthetic process,regulation of lipid metabolic process
1543,GO:0090207,GO:0019216,0.00012582038638268655,0.0005255231811243841,regulation of triglyceride metabolic process,regulation of lipid metabolic process
1544,GO:0050995,GO:0019216,0.00015039524483046688,-0.0004188732664796444,negative regulation of lipid catabolic process,regulation of lipid metabolic process
1545,GO:0051055,GO:0019216,-0.0007295377714869743,0.0007132805240088351,negative regulation of lipid biosynthetic process,regulation of lipid metabolic process
1546,GO:0043552,GO:0019216,0.0008148652501312821,0.0008490440958238862,GO:0043552,regulation of lipid metabolic process
1547,GO:0019221,GO:0071345,0.0001561663015635392,-4.36397522957872e-05,cytokine-mediated signaling pathway,cellular response to cytokine stimulus
1548,GO:0071353,GO:0071345,0.001441248403380289,-0.00039338632805120937,cellular response to interleukin-4,cellular response to cytokine stimulus
1549,GO:0071354,GO:0071345,-0.00037063188830259116,-0.0002821336915178431,cellular response to interleukin-6,cellular response to cytokine stimulus
1550,GO:0071356,GO:0071345,0.0017247573297943571,0.0003662470989217396,cellular response to tumor necrosis factor,cellular response to cytokine stimulus
1551,GO:0098761,GO:0071345,0.0007684720622014314,0.00020009366742456555,cellular response to interleukin-7,cellular response to cytokine stimulus
1552,GO:1990830,GO:0071345,-0.00023912951149056985,0.000668705620502201,cellular response to leukemia inhibitory factor,cellular response to cytokine stimulus
1553,GO:0031295,GO:0050870,0.00020218336137904584,-0.0006307700809481497,T cell costimulation,positive regulation of T cell activation
1554,GO:0042102,GO:0050870,0.0012044160340793008,-0.0005157832425414905,positive regulation of T cell proliferation,positive regulation of T cell activation
1555,GO:0046638,GO:0050870,-0.004092693095956794,-0.0006631655079736915,positive regulation of alpha-beta T cell differentiation,positive regulation of T cell activation
1556,GO:0046641,GO:0050870,0.00357595907738212,0.0004676558307411998,positive regulation of alpha-beta T cell proliferation,positive regulation of T cell activation
1557,GO:0032369,GO:0051051,0.00024007361699493604,-0.00029561614698614603,negative regulation of lipid transport,negative regulation of transport
1558,GO:0032387,GO:0051051,-0.00024167451686224172,-0.0008730807531549723,negative regulation of intracellular transport,negative regulation of transport
1559,GO:0032410,GO:0051051,-0.0003130657445181658,0.00015234778993263688,negative regulation of transporter activity,negative regulation of transport
1560,GO:0032891,GO:0051051,-0.0007538423425135879,-0.00042692233603388506,negative regulation of organic acid transport,negative regulation of transport
1561,GO:0045806,GO:0051051,0.00010970442708155753,0.0008439374902659057,negative regulation of endocytosis,negative regulation of transport
1562,GO:0051048,GO:0051051,-0.000634096417916871,0.003753855905172202,negative regulation of secretion,negative regulation of transport
1563,GO:0051224,GO:0051051,0.0009464559924502558,0.0015080289711379737,negative regulation of protein transport,negative regulation of transport
1564,GO:0006935,GO:0040011,-0.000260023754677126,0.0006618880777365391,chemotaxis,locomotion
1565,GO:0032228,GO:0050804,0.00019852603211191467,-0.0006321941773527699,"regulation of synaptic transmission, GABAergic",modulation of chemical synaptic transmission
1566,GO:0048167,GO:0050804,6.136036662692983e-05,0.0010851526891701197,regulation of synaptic plasticity,modulation of chemical synaptic transmission
1567,GO:0050805,GO:0050804,0.00027691591334201294,-0.000194646758119492,negative regulation of synaptic transmission,modulation of chemical synaptic transmission
1568,GO:0050806,GO:0050804,6.347819548446385e-05,-0.0010289237696231904,positive regulation of synaptic transmission,modulation of chemical synaptic transmission
1569,GO:0099170,GO:0050804,-0.000782820236919768,-0.0014467493715145138,postsynaptic modulation of chemical synaptic transmission,modulation of chemical synaptic transmission
1570,GO:0051968,GO:0050804,-0.00031491422812527406,0.0015352958371006983,"positive regulation of synaptic transmission, glutamatergic",modulation of chemical synaptic transmission
1571,GO:0008361,GO:0090066,0.0010082513714991465,0.0003512583422129572,regulation of cell size,regulation of anatomical structure size
1572,GO:0030832,GO:0090066,-7.830286944185355e-05,0.0006793296825628342,regulation of actin filament length,regulation of anatomical structure size
1573,GO:0097746,GO:0090066,-0.00026348263585753475,0.001777018157192942,blood vessel diameter maintenance,regulation of anatomical structure size
1574,GO:0032570,GO:1901654,0.00014506761207335635,-0.0012729571192014932,response to progesterone,response to ketone
1575,GO:0033574,GO:1901654,0.0005743247470917222,-0.0005251090170146762,response to testosterone,response to ketone
1576,GO:1901655,GO:1901654,-0.0015044075334277873,-0.004073737903651614,cellular response to ketone,response to ketone
1577,GO:0090316,GO:1903829,-0.00024329191949239425,0.0006800685420558548,positive regulation of intracellular protein transport,positive regulation of protein localization
1578,GO:0090314,GO:1903829,0.00011226373445124728,8.462981768623279e-05,positive regulation of protein targeting to membrane,positive regulation of protein localization
1579,GO:1900740,GO:1903829,0.00011319120038844438,0.0001015001204432335,GO:1900740,positive regulation of protein localization
1580,GO:1903078,GO:1903829,7.304383355125521e-05,5.787137547652648e-05,positive regulation of protein localization to plasma membrane,positive regulation of protein localization
1581,GO:0035107,GO:0048736,0.0001368026206195011,-0.00020282976392030895,appendage morphogenesis,appendage development
1582,GO:0060173,GO:0048736,-0.0005359071866089066,-0.0002500420753749435,limb development,appendage development
1583,GO:0043393,GO:0051098,0.0013647100661478091,-0.0015651543836339113,regulation of protein binding,regulation of binding
1584,GO:0051099,GO:0051098,-0.0005117162630805159,-0.00022909106554335506,positive regulation of binding,regulation of binding
1585,GO:0051101,GO:0051098,-0.0009693776902966562,0.00017439746145209544,regulation of DNA binding,regulation of binding
1586,GO:0035601,GO:0098732,-0.005401748336216962,-0.0009482761689318048,protein deacylation,macromolecule deacylation
1587,GO:0000070,GO:1903047,-0.0010333210624296294,0.0013043102708947057,mitotic sister chromatid segregation,mitotic cell cycle process
1588,GO:0000083,GO:1903047,-0.0005009650389295735,0.0008510071534519021,GO:0000083,mitotic cell cycle process
1589,GO:0000281,GO:1903047,0.0007197446783147034,-0.0017241787812380266,mitotic cytokinesis,mitotic cell cycle process
1590,GO:0044772,GO:1903047,0.0020088385134051064,-0.007158270776045166,mitotic cell cycle phase transition,mitotic cell cycle process
1591,GO:0007050,GO:0045786,0.0009310855313461909,9.934183216403277e-05,regulation of cell cycle,negative regulation of cell cycle
1592,GO:0045736,GO:0045786,-0.0008276865962933062,-0.0006956386767558127,negative regulation of cyclin-dependent protein serine/threonine kinase activity,negative regulation of cell cycle
1593,GO:0045930,GO:0045786,-0.001994818029123391,0.00222782330530642,negative regulation of mitotic cell cycle,negative regulation of cell cycle
1594,GO:0031572,GO:0045786,7.708491040647639e-05,-0.00017534591283852816,mitotic G2 DNA damage checkpoint signaling,negative regulation of cell cycle
1595,GO:0044773,GO:0045786,0.00011889843787322097,0.0003513036424734096,mitotic DNA damage checkpoint signaling,negative regulation of cell cycle
1596,GO:0044783,GO:0045786,-0.000708273990981381,0.000685865177776678,mitotic G1 DNA damage checkpoint signaling,negative regulation of cell cycle
1597,GO:0072422,GO:0045786,0.00040433756960941324,-0.000995759666183315,DNA damage checkpoint signaling,negative regulation of cell cycle
1598,GO:1902403,GO:0045786,0.00011889916221555264,-0.0006292097884935852,mitotic DNA integrity checkpoint signaling,negative regulation of cell cycle
1599,GO:0043406,GO:0071902,0.00032227912323355663,0.0011012940603980755,positive regulation of MAP kinase activity,positive regulation of protein serine/threonine kinase activity
1600,GO:0045737,GO:0071902,5.393956052871155e-05,0.0005218733500051044,positive regulation of cyclin-dependent protein serine/threonine kinase activity,positive regulation of protein serine/threonine kinase activity
1601,GO:0000083,GO:0006355,-0.0020344277186048975,0.0003083580562170407,GO:0000083,regulation of DNA-templated transcription
1602,GO:0006357,GO:0006355,-0.0026949339299280014,0.0072633826857286445,regulation of transcription by RNA polymerase II,regulation of DNA-templated transcription
1603,GO:0034401,GO:0006355,0.0007762351183451211,-0.0007329194765761808,GO:0034401,regulation of DNA-templated transcription
1604,GO:0043620,GO:0006355,0.0016195112216375917,0.0003951974345363378,GO:0043620,regulation of DNA-templated transcription
1605,GO:0045892,GO:0006355,-0.002103658153184507,-0.0011721850869564512,negative regulation of DNA-templated transcription,regulation of DNA-templated transcription
1606,GO:0045893,GO:0006355,0.005004344545304675,-0.0010707056134166,positive regulation of DNA-templated transcription,regulation of DNA-templated transcription
1607,GO:0051090,GO:0006355,0.0018965492185564672,0.002961486851995832,regulation of DNA-binding transcription factor activity,regulation of DNA-templated transcription
1608,GO:2000142,GO:0006355,-0.0010056432935293485,0.0027353745230618673,regulation of DNA-templated transcription initiation,regulation of DNA-templated transcription
1609,GO:0034622,GO:0065003,-0.00395404262643149,0.01392871242197772,protein-containing complex assembly,protein-containing complex assembly
1610,GO:0048208,GO:0065003,-0.0003269201677482569,0.0011910459311773936,COPII vesicle coating,protein-containing complex assembly
1611,GO:0051259,GO:0065003,-0.0016781571384755025,-0.0036016796559682858,protein complex oligomerization,protein-containing complex assembly
1612,GO:1904837,GO:0065003,-0.00012048664717989989,0.0004154561785573515,beta-catenin-TCF complex assembly,protein-containing complex assembly
1613,GO:0034377,GO:0065003,-0.00011335250038507237,-1.2394706674380414e-05,plasma lipoprotein particle assembly,protein-containing complex assembly
1614,GO:0000165,GO:0035556,0.0012434698127061711,0.000934418317944723,MAPK cascade,intracellular signal transduction
1615,GO:0007249,GO:0035556,0.000719441074685805,0.0011969674516286587,canonical NF-kappaB signal transduction,intracellular signal transduction
1616,GO:0019932,GO:0035556,0.0001815949123074129,-0.002980357991585815,second-messenger-mediated signaling,intracellular signal transduction
1617,GO:0035329,GO:0035556,0.0005461186345825614,0.00021382327658419576,hippo signaling,intracellular signal transduction
1618,GO:0038061,GO:0035556,-0.0012555702905519236,-0.00194853167066681,non-canonical NF-kappaB signal transduction,intracellular signal transduction
1619,GO:0043491,GO:0035556,-0.00018602317927593332,0.0019299454513799798,phosphatidylinositol 3-kinase/protein kinase B signal transduction,intracellular signal transduction
1620,GO:0072331,GO:0035556,-0.0009937764807256197,0.0011671765774830005,signal transduction by p53 class mediator,intracellular signal transduction
1621,GO:0097193,GO:0035556,0.001650865812792771,0.0002201486153639406,intrinsic apoptotic signaling pathway,intracellular signal transduction
1622,GO:0007265,GO:0035556,0.0005180786541392969,-0.0006222303606834742,Ras protein signal transduction,intracellular signal transduction
1623,GO:0014065,GO:0035556,0.0002832946185279407,0.0008561407872552692,GO:0014065,intracellular signal transduction
1624,GO:0072422,GO:0035556,-0.0010227836247665837,-0.002500596054546406,DNA damage checkpoint signaling,intracellular signal transduction
1625,GO:0006977,GO:0035556,0.0006353666345683599,-0.0007184615854367714,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",intracellular signal transduction
1626,GO:0030163,GO:0009057,-0.0007277086856952295,0.0032821850329129627,protein catabolic process,macromolecule catabolic process
1627,GO:0044265,GO:0009057,-0.0001344090181491154,-0.0024659366987561915,GO:0044265,macromolecule catabolic process
1628,GO:0006027,GO:0009057,7.430330503849629e-06,0.0005968952957106972,glycosaminoglycan catabolic process,macromolecule catabolic process
1629,GO:0009251,GO:0009057,-0.00036683471772258505,-0.00017759356293012532,glucan catabolic process,macromolecule catabolic process
1630,GO:0044247,GO:0009057,0.0002096650557894762,-0.0005001558593328921,GO:0044247,macromolecule catabolic process
1631,GO:0000302,GO:0006979,0.0006196206705404276,0.0007761331242128473,response to reactive oxygen species,response to oxidative stress
1632,GO:0034599,GO:0006979,0.0006640101090032934,0.0003539055969554846,cellular response to oxidative stress,response to oxidative stress
1633,GO:0010038,GO:0010035,0.001812742242509244,-0.007112402840359601,response to metal ion,response to inorganic substance
1634,GO:0071731,GO:0010035,0.0001608771037253384,-0.0008765055859713592,response to nitric oxide,response to inorganic substance
1635,GO:0006325,GO:0051276,-0.0003277131514435853,0.004103291989006267,chromatin organization,chromosome organization
1636,GO:0000723,GO:0051276,6.791894144464659e-05,-0.002631868094225952,telomere maintenance,chromosome organization
1637,GO:0000070,GO:0051276,-0.00050014684899007,-0.00029810279383003574,mitotic sister chromatid segregation,chromosome organization
1638,GO:0006323,GO:0051276,-2.6013986442057486e-05,-4.107888222064963e-05,chromosome organization,chromosome organization
1639,GO:0032508,GO:0051276,0.0008154416744509367,0.000810929595924754,DNA duplex unwinding,chromosome organization
1640,GO:0007276,GO:0019953,0.00014024845542369907,0.004002454477427325,gamete generation,sexual reproduction
1641,GO:0007338,GO:0019953,0.00031151891700993326,0.0002787503662025797,single fertilization,sexual reproduction
1642,GO:0007617,GO:0019953,-0.00025076443366900565,6.130009410806643e-05,mating behavior,sexual reproduction
1643,GO:0007548,GO:0003006,-0.0004025359796343498,-0.003136639113418027,sex differentiation,developmental process involved in reproduction
