,terms,terms_full_name,imp_ov,imp_brca
639,GO:0060113,inner ear receptor cell differentiation,0.0001560968380670214,-0.0005852882651355523
640,GO:0001754,eye photoreceptor cell differentiation,0.0001232204336106676,-0.00039077030185370363
641,GO:0042461,photoreceptor cell development,5.714159065086236e-05,0.00016539684114073608
642,GO:0008038,neuron recognition,3.174027253435318e-05,0.0005807879150711462
643,GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,-3.9952784280341815e-05,1.9656866175190864e-05
644,GO:0007212,dopamine receptor signaling pathway,8.8558122269773e-05,9.234558219786663e-05
645,GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,-0.0001803442590169665,-0.0002578802354737829
646,GO:0007218,neuropeptide signaling pathway,3.0133713303351733e-05,7.219299146493334e-05
647,GO:0060996,dendritic spine development,-5.967646289495479e-05,-8.921718460460841e-05
648,GO:0033627,cell adhesion mediated by integrin,0.00010167023887333663,3.874247025717315e-05
649,GO:0007160,cell-matrix adhesion,-0.00018534488496144846,2.5373223691126202e-05
650,GO:0014003,oligodendrocyte development,-0.0004200779446071653,5.6330040021850665e-06
651,GO:0022011,myelination in peripheral nervous system,-3.487569108839099e-05,0.000476591833864043
652,GO:0044088,regulation of vacuole organization,-1.0549628966996865e-05,-0.00018540568401029424
653,GO:0010823,negative regulation of mitochondrion organization,-3.5582455303204365e-05,-0.0002485093632222903
654,GO:1903146,regulation of autophagy of mitochondrion,-2.6550777038476093e-05,-6.0756060388966836e-05
655,GO:0090200,positive regulation of release of cytochrome c from mitochondria,3.1630958618247845e-05,-0.00029764816047488806
656,GO:1903955,positive regulation of protein targeting to mitochondrion,0.0010980328944827152,-0.001152471823764799
657,GO:0040020,regulation of meiotic nuclear division,-0.0002208855482357258,0.0008674592380228846
658,GO:0045839,negative regulation of mitotic nuclear division,0.00036346636878514327,-0.0005928203264592991
659,GO:0033688,regulation of osteoblast proliferation,5.964300880880119e-05,-0.00046972270117247186
660,GO:1902692,regulation of neuroblast proliferation,-7.215510413169169e-06,0.0002082129484273377
661,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,9.835370054367167e-05,-0.00017444826971766916
662,GO:1904707,positive regulation of vascular associated smooth muscle cell proliferation,-0.00038351391870556587,-1.608621965214886e-05
663,GO:0032945,negative regulation of mononuclear cell proliferation,0.00040606925521811694,-0.0001004481752045077
664,GO:0030890,positive regulation of B cell proliferation,0.000483822488835345,-0.00035817908643324666
665,GO:0032467,positive regulation of cytokinesis,-0.000462140741055158,0.0002535004518179284
666,GO:0110020,regulation of actomyosin structure organization,2.566600366509699e-05,3.318165602455102e-05
667,GO:2000249,GO:2000249,-1.3715634587559933e-05,-2.6269585499745918e-06
668,GO:0031111,negative regulation of microtubule polymerization or depolymerization,-1.6312146045191348e-06,0.00013697509865300377
669,GO:0009311,oligosaccharide metabolic process,0.0002493942404209535,-0.0002506303540563743
670,GO:0016052,carbohydrate catabolic process,0.0005084576498398597,5.89510688809297e-05
671,GO:0033692,GO:0033692,4.7283795831729436e-05,-0.00014981173073293927
672,GO:0019400,alditol metabolic process,-0.0003261754364200632,0.0004984458733638773
673,GO:0046835,carbohydrate phosphorylation,0.0001508866462283986,-4.7619053118725346e-05
674,GO:0005977,glycogen metabolic process,-0.0004923681708257272,-0.0014164356901661293
675,GO:0006094,gluconeogenesis,-0.00046373983744145924,0.0002923667060357799
676,GO:0043647,inositol phosphate metabolic process,-0.00016756423122572085,0.0008523021790735408
677,GO:0090407,organophosphate biosynthetic process,-0.0009697219027722307,0.0010312312061884566
678,GO:0009394,2'-deoxyribonucleotide metabolic process,-0.0012716583172435007,0.0012532322944267405
679,GO:0009218,pyrimidine ribonucleotide metabolic process,0.0003328401755726066,-0.001260870383693007
680,GO:0009142,nucleoside triphosphate biosynthetic process,-1.3923945561731805e-05,-0.0009185009327868941
681,GO:0009205,purine ribonucleoside triphosphate metabolic process,0.00041201705898178943,-0.00029804304738488785
682,GO:0009126,purine nucleoside monophosphate metabolic process,0.0001503287798850224,0.0012946037850683789
683,GO:0009162,deoxyribonucleoside monophosphate metabolic process,-0.00035875745931792947,-4.05529595324485e-05
684,GO:0009130,pyrimidine nucleoside monophosphate biosynthetic process,0.0009591145018706574,-0.0001264658565808427
685,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,-0.0007469175974720957,-4.45415964294199e-05
686,GO:0034030,ribonucleoside bisphosphate biosynthetic process,0.0003800032828036472,-0.0007960883712766062
687,GO:0046949,fatty-acyl-CoA biosynthetic process,0.00027990080066126534,0.0006915555754091711
688,GO:0046475,glycerophospholipid catabolic process,-0.000470005766362895,0.00035135078073017913
689,GO:0006757,GO:0006757,0.0010861257584658807,-0.0003779107787822986
690,GO:0006040,amino sugar metabolic process,0.00012737752119376542,-0.00014496987373540973
691,GO:1903509,liposaccharide metabolic process,-0.0005907980028158924,0.00032242990884768174
692,GO:0016137,glycoside metabolic process,-0.00032718409236033,-0.00041029663541802044
693,GO:1901658,glycosyl compound catabolic process,-0.0005800609503656147,0.0004191664262878556
694,GO:1901659,glycosyl compound biosynthetic process,0.0011822196947519619,-0.0002257257002894283
695,GO:0006024,glycosaminoglycan biosynthetic process,0.0007127688065275842,0.0002529855195944179
696,GO:0030212,hyaluronan metabolic process,-0.00024080356567952516,-0.001233195053025584
697,GO:0061621,canonical glycolysis,-0.00041007307856584936,0.0010470648119840086
698,GO:0006119,oxidative phosphorylation,-0.0004287102311919642,0.00026087504064966146
699,GO:0046939,GO:0046939,-5.209901622436128e-05,0.0002714271610632379
700,GO:0046854,phosphatidylinositol phosphate biosynthetic process,2.4719806429516885e-05,0.000515259123594913
701,GO:0006487,protein N-linked glycosylation,-3.838143571098468e-05,-0.0005678536927411225
702,GO:0016266,O-glycan processing,-0.0003149664964887157,0.00012298408022288148
703,GO:0019377,glycolipid catabolic process,0.00016013323683834773,4.243355986622497e-05
704,GO:0006691,leukotriene metabolic process,0.00028530943142658296,-0.0006024205065477277
705,GO:0042743,hydrogen peroxide metabolic process,5.740004966273225e-05,-0.0005626848988663614
706,GO:0008206,bile acid metabolic process,-0.0002134619829985301,2.2720694373058034e-05
707,GO:0042573,retinoic acid metabolic process,9.480129355974143e-05,1.2185386758609404e-05
708,GO:0072329,monocarboxylic acid catabolic process,3.157555540474878e-05,0.0004945952529979691
709,GO:0052695,cellular glucuronidation,-6.930405126029092e-05,-5.505225512573497e-07
710,GO:1902644,tertiary alcohol metabolic process,-0.00011658747732096872,8.179773219850392e-05
711,GO:0042572,retinol metabolic process,-2.3766246580080514e-05,4.4236062919376396e-05
712,GO:0006695,cholesterol biosynthetic process,-7.033871794140857e-06,0.0005253242218428405
713,GO:0042359,vitamin D metabolic process,4.073714056753365e-05,-0.0004354549874617451
714,GO:0051187,GO:0051187,-0.00020758501163864964,-0.0006500863644520119
715,GO:1901661,quinone metabolic process,2.2525469690716745e-05,0.0004600374747350097
716,GO:0006783,heme biosynthetic process,-8.463599249459089e-05,0.0003340496359339124
717,GO:0043470,regulation of carbohydrate catabolic process,-0.00018485195691439704,0.0004656297951732039
718,GO:0010677,GO:0010677,-0.00014508920814398617,5.125863479634805e-05
719,GO:0010906,regulation of glucose metabolic process,0.001789467943737791,-0.0004420504541592805
720,GO:0005979,regulation of glycogen biosynthetic process,0.00021715379182036068,-0.0001618014334597829
721,GO:0070875,positive regulation of glycogen metabolic process,-0.0002152515224494263,0.0006746886820148085
722,GO:0009060,aerobic respiration,-0.00026604362582296066,0.00040326293142972614
723,GO:0022904,respiratory electron transport chain,-0.0010450268392185207,0.0005349549725419345
724,GO:0006349,GO:0006349,-0.0001633363551541227,0.00021780174442593878
725,GO:0015949,nucleobase-containing small molecule interconversion,-0.0003109208492275953,0.000604827403537742
726,GO:1900371,regulation of purine nucleotide biosynthetic process,9.537978229613127e-05,-0.00039893580268270053
727,GO:0062014,negative regulation of small molecule metabolic process,0.00013916117715004377,8.94249484013712e-05
728,GO:0045540,regulation of cholesterol biosynthetic process,0.0004768846931306187,-0.0004968757805384854
729,GO:0009214,cyclic nucleotide catabolic process,-0.00014354567740679778,0.00043557885710515296
730,GO:0046058,cAMP metabolic process,0.00020957234161007423,-0.000336805296034157
731,GO:0019359,nicotinamide nucleotide biosynthetic process,0.0002054424664495306,9.448803746543598e-05
732,GO:0009152,purine ribonucleotide biosynthetic process,-0.0012689540509773596,-0.0003648649437822017
733,GO:0006206,pyrimidine nucleobase metabolic process,-0.00042430565337017885,-0.0003596018603042733
734,GO:0006261,DNA-templated DNA replication,-0.00013890804892901945,2.4935486605073006e-05
735,GO:0010559,regulation of glycoprotein biosynthetic process,-1.1294422438966136e-05,-0.00013558003619740312
736,GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",1.209652907547912e-05,0.0010924150197747866
737,GO:0044257,protein catabolic process,-0.0013940028421799977,0.0022959969955569297
738,GO:0045815,transcription initiation-coupled chromatin remodeling,-0.00024606542056777094,-0.00022603826037864106
739,GO:0017148,negative regulation of translation,-0.0004167071888620633,-0.0006660232221526005
740,GO:0000956,nuclear-transcribed mRNA catabolic process,4.46533966164717e-05,0.0007532499026925661
741,GO:0031047,regulatory ncRNA-mediated gene silencing,4.409511674185395e-05,-0.00019494067978047136
742,GO:0006446,regulation of translational initiation,-7.627951572221792e-05,1.938178158098023e-06
743,GO:0061077,chaperone-mediated protein folding,0.0008764935973784425,0.0002926642712238807
744,GO:0050435,amyloid-beta metabolic process,2.5309906046736736e-05,-3.449566210476599e-05
745,GO:0035335,peptidyl-tyrosine dephosphorylation,6.099023804448968e-05,0.00023105895134765343
746,GO:0035970,peptidyl-threonine dephosphorylation,-1.519858783355026e-05,-2.2176850298206356e-05
747,GO:0018393,internal peptidyl-lysine acetylation,0.00018116289839123633,0.0003023835120514924
748,GO:0006482,protein demethylation,0.0002887100358450827,-0.002794703085174907
749,GO:0046486,glycerolipid metabolic process,-0.0004427745935306385,0.0011668435350760257
750,GO:0046461,neutral lipid catabolic process,-5.764971141948038e-05,6.47579630308792e-05
751,GO:0019433,triglyceride catabolic process,2.4496303477211332e-06,2.327489410921016e-05
752,GO:0006509,membrane protein ectodomain proteolysis,5.441272247195069e-05,-0.0001823517936751993
753,GO:0031293,membrane protein intracellular domain proteolysis,-8.841920381689634e-05,-0.00014565002936057006
754,GO:0031145,anaphase-promoting complex-dependent catabolic process,-0.00021499563988375175,0.00026548549206599037
755,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,-0.00018279700013952314,-0.00027297059718434146
756,GO:0006511,ubiquitin-dependent protein catabolic process,0.0005492718274561627,-0.0027568802224929253
757,GO:0006521,regulation of cellular amino acid metabolic process,0.00010575655265896469,-0.00019058473277682136
758,GO:0042304,regulation of fatty acid biosynthetic process,-0.0007150555350736262,-0.00010796520060886477
759,GO:0045923,positive regulation of fatty acid metabolic process,0.00039866953760239775,-0.0007459609893283761
760,GO:0009712,catechol-containing compound metabolic process,0.0006341330384302435,-5.470745704723816e-05
761,GO:0072655,establishment of protein localization to mitochondrion,-0.000165547199701692,8.188320097462272e-05
762,GO:0046467,membrane lipid biosynthetic process,-0.00010236964513610096,0.00020648476273298582
763,GO:0006733,GO:0006733,-5.097298984491113e-05,0.0001410147694161272
764,GO:0006687,glycosphingolipid metabolic process,0.0001319426776898454,-0.00011795753959902392
765,GO:0006661,phosphatidylinositol biosynthetic process,0.0008590015046978356,-0.0014640835334280757
766,GO:0036148,phosphatidylglycerol acyl-chain remodeling,0.0003162549524459577,-0.00019356028070179182
767,GO:0006654,phosphatidic acid biosynthetic process,0.0003671642305430219,0.00022697925121574245
768,GO:0008207,C21-steroid hormone metabolic process,0.0001566274169362046,5.710794811345873e-05
769,GO:0008209,androgen metabolic process,-0.00014774008563990404,-0.0009031637076691038
770,GO:0008210,estrogen metabolic process,0.0008135986865121617,5.6954804281445836e-05
771,GO:0008211,glucocorticoid metabolic process,3.330364417782006e-05,9.429792411432849e-05
772,GO:0042136,GO:0042136,-5.8517011042962716e-05,-0.00015095587819531132
773,GO:0042135,GO:0042135,-1.1356112345026266e-05,-0.00036901705253105093
774,GO:0006805,xenobiotic metabolic process,0.0004909819495755175,-0.0010202744322435563
775,GO:0071549,cellular response to dexamethasone stimulus,0.0002900272048579551,-0.0011832072055304814
776,GO:1902476,chloride transmembrane transport,0.00023383346953090184,-6.317491468183534e-06
777,GO:0015695,organic cation transport,0.0006218262173092921,-0.0005573039620521016
778,GO:0015696,ammonium transmembrane transport,0.00048683941482903937,0.0006077425611417321
779,GO:1902600,proton transmembrane transport,0.00046413899782168385,-0.0012510003513157089
780,GO:0035725,sodium ion transmembrane transport,5.105059944124167e-05,0.00022249349497572158
781,GO:0071805,potassium ion transmembrane transport,-5.8548813084574024e-05,-0.0005340291995698955
782,GO:0006835,dicarboxylic acid transport,4.184512832854785e-05,4.6838128471376354e-05
783,GO:0051937,catecholamine transport,-0.00037856390134704117,-8.664083466096451e-05
784,GO:0030301,cholesterol transport,-1.0666789757367265e-05,-5.370186936895859e-05
785,GO:0051209,release of sequestered calcium ion into cytosol,9.13533726704695e-05,0.0009414058566167378
786,GO:0006855,xenobiotic transmembrane transport,0.00022545116517636447,0.00060042908674466
787,GO:0140115,export across plasma membrane,-0.0004385180130839736,-0.00010885172971293934
788,GO:0098659,inorganic cation import across plasma membrane,0.00014861227302911357,-0.0004294205368692259
789,GO:0015800,acidic amino acid transport,0.00025333176674791156,-0.00013870672360136911
790,GO:1902475,L-alpha-amino acid transmembrane transport,-5.387478718704939e-05,0.0001002656306184791
791,GO:0051028,mRNA transport,0.00033366775568134476,0.0005108114513036811
792,GO:1901264,carbohydrate derivative transport,0.00012134023241438391,0.0002800496310333983
793,GO:1901571,fatty acid derivative transport,5.405922398406314e-05,0.0005731808622522168
794,GO:1904659,glucose transmembrane transport,-0.00016219931479256346,0.00019357580409160084
795,GO:0032469,endoplasmic reticulum calcium ion homeostasis,9.238390719609879e-05,0.00026192188832557453
796,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",-0.00026473360212125126,0.000549198953937102
797,GO:0048208,COPII vesicle coating,0.0008092746219319787,-0.0010977667867878938
798,GO:0031623,receptor internalization,0.00013011047091567165,-0.0001948000889903877
799,GO:0051402,neuron apoptotic process,0.0003140181734651125,0.00010806457503318937
800,GO:0071887,leukocyte apoptotic process,-1.1727658639282426e-05,-0.00011752899302048246
801,GO:0097194,execution phase of apoptosis,-0.0001454815264527493,-5.314960193362271e-05
802,GO:1904019,epithelial cell apoptotic process,-4.539414594771422e-05,0.00012660607715700206
803,GO:0022617,extracellular matrix disassembly,0.0021411303588700415,-0.0006943892360592726
804,GO:1903008,organelle disassembly,0.0013711382431733582,-0.000982496171218923
805,GO:0050918,positive chemotaxis,-0.0002484596730276913,7.837324516056713e-05
806,GO:0006939,smooth muscle contraction,9.580837939431332e-05,-0.00025240438407863713
807,GO:0003009,skeletal muscle contraction,-8.467600426016744e-06,-0.0002817154953310941
808,GO:0060048,cardiac muscle contraction,-0.0005936067155749954,0.00016035513177357127
809,GO:0014743,regulation of muscle hypertrophy,0.00023733617238789353,2.587314443031478e-06
810,GO:0045987,positive regulation of smooth muscle contraction,2.2613207688718076e-05,1.0847366141227385e-05
811,GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,0.00013250776448136276,-0.00039694578376973005
812,GO:0086004,regulation of cardiac muscle cell contraction,0.00021308933573365975,-8.251829501459711e-05
813,GO:0051602,response to electrical stimulus,4.705898523111381e-05,-0.00021901339102662875
814,GO:0010447,response to acidic pH,-4.572131473110038e-05,0.00014612822058327314
815,GO:0055093,response to hyperoxia,-4.1474671873324144e-05,0.00011029771983785017
816,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,-9.858172034581125e-05,-2.8345142176933926e-05
817,GO:0034198,cellular response to amino acid starvation,0.0001396715008887542,0.0007900159404142055
818,GO:0042149,cellular response to glucose starvation,0.00024184624924773214,0.00036184689063421485
819,GO:0007030,Golgi organization,0.00111299067543166,-0.0011068650759720865
820,GO:0016050,vesicle organization,-0.0004771562331839972,0.0005577383434382816
821,GO:0044782,cilium organization,-0.0003704462326615518,8.105991362863744e-05
822,GO:0007040,lysosome organization,9.458937902516616e-05,-0.00025438419645575045
823,GO:0007015,actin filament organization,0.0005838530663290928,-9.237761606657685e-05
824,GO:0031032,actomyosin structure organization,0.0001496078455236637,-0.00020342598623252444
825,GO:0031532,GO:0031532,4.0226447353785184e-05,0.0003306885420046116
826,GO:0010591,regulation of lamellipodium assembly,-0.00025528085446684557,0.00014391971440774228
827,GO:1902745,positive regulation of lamellipodium organization,6.600065669716556e-05,0.00013438687675261833
828,GO:0072662,protein localization to peroxisome,0.00011480670072025882,-0.0004137724418921941
829,GO:0045840,positive regulation of mitotic nuclear division,-0.00011102096595668831,-0.0002026693172158679
830,GO:0030071,regulation of mitotic metaphase/anaphase transition,0.00015149239635746492,2.36267426192227e-05
831,GO:0046605,regulation of centrosome cycle,0.00011932393212226117,0.00020284987137272195
832,GO:1905818,regulation of chromosome separation,-0.0002578938918096747,-0.00013581022323412678
833,GO:0071157,regulation of cell cycle,9.695362052292591e-05,-0.0003699656823695106
834,GO:0070317,negative regulation of G0 to G1 transition,-0.0006043682646148498,0.0008142880160154815
835,GO:1902749,regulation of cell cycle G2/M phase transition,0.00011958380652475228,-0.0018162250901641221
836,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,0.0007888645724132657,-0.0012542092288750947
837,GO:0031571,mitotic G1 DNA damage checkpoint signaling,-4.0152658166281523e-05,0.0007030641280233389
838,GO:1902402,mitotic DNA damage checkpoint signaling,-0.0007126006604586991,0.00013636040251691428
839,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,0.00016215993570438343,-0.0006829350713307736
840,GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,-0.00022895713779162358,0.0009239836635495047
841,GO:0034113,heterotypic cell-cell adhesion,0.00017341265073249047,-0.0002980271925671812
842,GO:0070527,platelet aggregation,0.0005951906333882641,0.000605983418935518
843,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,0.00014138109997992123,-0.0002907655202287887
844,GO:0007179,transforming growth factor beta receptor signaling pathway,7.557280021904496e-05,3.783487424901033e-05
845,GO:0032924,activin receptor signaling pathway,-4.4916767465542745e-05,0.0001861483668738942
846,GO:0008286,insulin receptor signaling pathway,0.0008523087629882919,-0.0030552442691596936
847,GO:0008543,fibroblast growth factor receptor signaling pathway,8.134643538436516e-05,-0.00023991112919443387
848,GO:0038084,vascular endothelial growth factor signaling pathway,-0.00017544829024741064,0.00015994573472297873
849,GO:0048008,platelet-derived growth factor receptor signaling pathway,0.00020651839538367046,-0.0005797645597549073
850,GO:0048010,vascular endothelial growth factor receptor signaling pathway,0.00022056402662542232,-0.0007801500006857074
851,GO:0048013,ephrin receptor signaling pathway,0.000144242566670771,-4.562503892235032e-05
852,GO:0060396,growth hormone receptor signaling pathway,-0.0003223464878684591,0.0001197146199953042
853,GO:0007173,epidermal growth factor receptor signaling pathway,3.678785426044357e-05,-5.658282376658143e-05
854,GO:0038128,ERBB2 signaling pathway,-0.0001760236362178049,0.00094955347917795
855,GO:2000272,negative regulation of signaling receptor activity,0.0001302277628926979,-0.0010508299515586187
856,GO:2000273,positive regulation of signaling receptor activity,-0.001403164452158185,0.0005353551335726282
857,GO:2000310,regulation of NMDA receptor activity,8.589565444406288e-05,0.00018984203987505542
858,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,-2.3664912157929825e-05,0.00011227637663715473
859,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,-7.068024307388877e-05,8.716094176330226e-05
860,GO:0007190,activation of adenylate cyclase activity,9.72831214431273e-05,-0.00042114118894048445
861,GO:0051438,regulation of ubiquitin-protein transferase activity,7.40832700918856e-05,-0.0006830173601724684
862,GO:0031281,positive regulation of cyclase activity,0.0003529199186937005,0.0007093226453294956
863,GO:0051354,negative regulation of oxidoreductase activity,2.2980981065378e-05,-8.415190388846656e-05
864,GO:0051000,positive regulation of nitric-oxide synthase activity,-9.638290529513875e-05,-2.9844715813907898e-05
865,GO:0007194,negative regulation of adenylate cyclase activity,-0.0003030062984494684,0.00025607484149064357
866,GO:0051482,GO:0051482,0.00022520393582107544,-3.4706375741752066e-05
867,GO:0060402,calcium ion transport into cytosol,4.233494438706106e-05,0.0004818694134508015
868,GO:0032793,positive regulation of CREB transcription factor activity,-1.4389676828327227e-05,7.177053633844397e-05
869,GO:0051092,positive regulation of NF-kappaB transcription factor activity,0.0002472705961730806,-6.623156298452686e-05
870,GO:0038083,peptidyl-tyrosine autophosphorylation,-0.00030120962397775053,9.301357602096804e-06
871,GO:0007266,Rho protein signal transduction,-6.635229137658805e-05,0.00013754044908536594
872,GO:0099504,synaptic vesicle cycle,-5.538877491096487e-05,0.0001408016560297922
873,GO:0007422,peripheral nervous system development,-0.00018304981868033358,-0.0004881433281102607
874,GO:0007286,spermatid development,-0.0008907654018699084,0.0006654426688302341
875,GO:0048599,oocyte development,0.0005266458101072872,-0.0007020529131841095
876,GO:0030728,ovulation,-0.0001674684556886225,0.00036863866434301063
877,GO:0060135,maternal process involved in female pregnancy,0.0006812634166434319,4.6752111165953025e-05
878,GO:1902117,positive regulation of organelle assembly,4.37465826468502e-05,-0.00015557308096750022
879,GO:0051496,positive regulation of stress fiber assembly,-0.0006311962800362558,0.0005409857076646706
880,GO:0051489,regulation of filopodium assembly,9.282114217953348e-06,0.00017926836205269805
881,GO:0120034,positive regulation of plasma membrane bounded cell projection assembly,-0.00016946188677889373,-0.00046010358135579733
882,GO:1904029,regulation of cyclin-dependent protein kinase activity,-5.140827288997856e-05,-3.643320621895705e-05
883,GO:0007368,determination of left/right symmetry,0.0003649389568246568,-5.547961060554212e-05
884,GO:0007528,neuromuscular junction development,-8.590874941202328e-06,-0.00015298985930314488
885,GO:0048546,digestive tract morphogenesis,6.633484677625466e-06,-0.0003154213760435128
886,GO:0001570,vasculogenesis,-0.0007820900034861935,0.0007069408638697719
887,GO:0048844,artery morphogenesis,5.155839931963368e-05,-0.0004598014183433361
888,GO:0072078,nephron tubule morphogenesis,0.001712745865399556,-0.0009859408811700979
889,GO:0001657,ureteric bud development,-4.4407425782981616e-05,-0.00024811246504870564
890,GO:0030857,negative regulation of epithelial cell differentiation,0.0001662935658170217,-0.0005444859923363093
891,GO:0045599,negative regulation of fat cell differentiation,-7.699777307118851e-05,-0.00025426931820687714
892,GO:0051154,negative regulation of striated muscle cell differentiation,-0.0001165459832473037,0.0005029888108139707
893,GO:0045445,myoblast differentiation,0.00021897196732479594,2.829560900524655e-05
894,GO:0051055,negative regulation of lipid biosynthetic process,-0.0003561969008134308,0.0007264431968965579
895,GO:0071071,regulation of phospholipid biosynthetic process,0.0004321441059765193,-0.0002517203945627583
896,GO:0010893,positive regulation of steroid biosynthetic process,0.00028373656171486417,-0.0003282258028021947
897,GO:0007566,embryo implantation,-0.00014279698339337218,9.737493591180565e-05
898,GO:0010259,GO:0010259,0.0002815139795257305,-0.0005008540430394844
899,GO:0072378,"blood coagulation, fibrin clot formation",-1.1127419326549465e-05,-0.00014576544899726196
900,GO:0050906,detection of stimulus involved in sensory perception,-0.0012089774388013969,5.4601942743281404e-05
901,GO:0050951,sensory perception of temperature stimulus,-0.00010014031617763187,-2.8409047702247502e-05
902,GO:0007605,sensory perception of sound,-0.00011819992858971952,0.00021158114823828487
903,GO:0007601,visual perception,-0.00028372782901431884,0.00018624359892832463
904,GO:0050912,detection of chemical stimulus involved in sensory perception of taste,-0.0005362016944670795,0.00029158020176210236
905,GO:0050913,sensory perception of bitter taste,1.45260201822933e-06,-6.196262147805909e-06
906,GO:0007616,long-term memory,2.3288172909282407e-05,0.0005055211608260428
907,GO:0022602,ovulation cycle process,0.0004289882998769207,-6.305442382531754e-05
908,GO:0007628,adult walking behavior,-0.00022293863874971046,-7.940651522729515e-05
909,GO:0009583,detection of light stimulus,-0.00015928400982979932,0.00023782783380630026
910,GO:0034644,cellular response to UV,1.4888026653685537e-05,3.8025285042277985e-05
911,GO:0035994,response to muscle stretch,-1.6274384544276278e-05,2.147849818033134e-06
912,GO:0071260,cellular response to mechanical stimulus,0.000792321143756711,0.0005666115581422519
913,GO:0050966,detection of mechanical stimulus involved in sensory perception of pain,-4.8470186530383514e-05,0.00010824027903109907
914,GO:0045907,positive regulation of vasoconstriction,2.6054981447473295e-06,8.553223002152065e-05
915,GO:0008064,regulation of actin polymerization or depolymerization,0.0006672074118870436,-0.0010638913889773468
916,GO:0042446,hormone biosynthetic process,0.0003201249359918616,-0.00017223547300349335
917,GO:0042447,hormone catabolic process,-0.00020470929720475508,2.3675042327616238e-05
918,GO:0070268,cornification,0.00040975899655451564,-0.0005887800475772106
919,GO:0070266,necroptotic process,7.090996401039057e-05,-5.1186730090868717e-05
920,GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,0.0017139851912227133,-0.0010267113775528735
921,GO:0060134,prepulse inhibition,-0.00016664756581366146,0.00014341336990843887
922,GO:0045071,negative regulation of viral genome replication,8.953466157652768e-05,0.00029327724746296824
923,GO:0008360,regulation of cell shape,0.00011238693213823273,-0.0011650134459984729
924,GO:0010769,GO:0010769,0.0007289262938676813,-0.0021497402523856213
925,GO:0016925,protein sumoylation,-0.0004713131832692231,0.0005945606422098672
926,GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,0.00014519728289739264,-3.2799517323092e-05
927,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,3.5427720035084993e-05,4.1884497678503715e-05
928,GO:0009179,purine ribonucleoside diphosphate metabolic process,0.0009015630548053292,-0.00032770016554157215
929,GO:0009409,response to cold,6.016436210099529e-05,-0.00013661441287319287
930,GO:0050965,detection of temperature stimulus involved in sensory perception of pain,3.890411248248096e-05,4.887033890459405e-05
931,GO:0120031,plasma membrane bounded cell projection assembly,-2.6641665504005583e-06,8.49451275968005e-05
932,GO:0098586,cellular response to virus,-5.8231055042128114e-05,9.182574429136459e-05
933,GO:0045187,"regulation of circadian sleep/wake cycle, sleep",-1.2933288200179023e-05,0.00017075087946022226
934,GO:0050829,defense response to Gram-negative bacterium,-0.0001100887250435585,-5.720057880365559e-05
935,GO:0050830,defense response to Gram-positive bacterium,0.00022160273316250726,-0.00012267238003861144
936,GO:0033574,response to testosterone,0.00010656348329871832,-6.4495142169591e-05
937,GO:0097066,response to thyroid hormone,-9.977263399598751e-05,-0.0006107702266759634
938,GO:0032354,response to follicle-stimulating hormone,0.00031635134673880133,0.0008394343890525497
939,GO:0071371,cellular response to gonadotropin stimulus,-0.0009716540732015569,-0.0004476420942898961
940,GO:0044320,cellular response to leptin stimulus,-0.00014104488594012776,0.00024141716799323964
941,GO:0071380,cellular response to prostaglandin E stimulus,0.0007245940273220407,-0.0009647800061412574
942,GO:0070723,response to cholesterol,0.00013679878855260138,-3.354339898303684e-05
943,GO:0033189,response to vitamin A,0.00030339690084049995,-0.0004074748353990653
944,GO:0033280,response to vitamin D,-7.573523724145341e-06,-1.6342902824518803e-05
945,GO:0030521,androgen receptor signaling pathway,-0.00020009722610548117,0.0002938348952248989
946,GO:0071392,cellular response to estradiol stimulus,-0.0003975991235817158,-0.0012368860981243962
947,GO:0050995,negative regulation of lipid catabolic process,9.798350095045584e-05,3.3986235586688086e-05
948,GO:0050996,positive regulation of lipid catabolic process,0.00030980624453030067,0.00015262662055280006
949,GO:0010039,response to iron ion,-0.0001277378542286637,-0.0004760989441759979
950,GO:0010042,response to manganese ion,1.3425514796671701e-05,3.4051802798273174e-05
951,GO:0010043,response to zinc ion,9.941606170252866e-05,-0.00046747547403948493
